# 2016-12-06 (v3.2)
# A B S T
189	구식 서리 마법봉
190	구식 버드나무 마법봉
191	구식 어린잎 버드나무 마법봉
192	구식 불 마법봉
193	구식 바람 마법봉
194	구식 번개 마법봉
195	구식 땅 마법봉
196	구식 물 마법봉
197	구식 얼음 마법봉
198	구식 호두나무 마법봉
199	구식 어린잎 호두나무 마법봉
200	구식 화염 마법봉
201	구식 돌풍 마법봉
202	구식 폭풍 마법봉
203	구식 지진의 마법봉
204	구식 해일 마법봉
205	구식 설풍 마법봉
206	구식 지팡이
207	구식 느릅나무 지팡이
208	구식 홀장
209	구식 목동의 느릅나무 지팡이
210	구식 깃털 홀장
211	구식 뿌리지팡이
212	구식 떡갈나무 지팡이
213	구식 횃불 뿌리지팡이
214	구식 주목나무 홀장
215	구식 새싹 뿌리지팡이
216	구식 목동의 떡갈나무 지팡이
217	구식 까마귀 홀장
218	구식 비취 홀장
219	구식 홀
220	구식 홀 DX
221	구식 곤봉
222	구식 은제 홀
223	구식 인장
224	구식 은제 홀 DX
225	구식 철제 곤봉
226	구식 은제 홀 SP
227	구식 바람 인장
228	구식 땅 인장
229	구식 번개 인장
230	구식 얼음 인장
231	구식 불 인장
232	구식 물 인장
233	구식 주술봉
234	구식 주술봉 DX
235	구식 뿔 주술봉
236	구식 뿔 주술봉 DX
237	구식 손방패
238	구식 전통방패
239	구식 원형방패
240	구식 전투방패
241	구식 물푸레나무 손방패
242	구식 소형방패
243	구식 타원방패
244	구식 돌기방패
245	구식 철갑 전투방패
246	구식 사각방패
247	구식 철제 전통방패
248	구식 떡갈나무 방패
249	구식 가죽 소형방패
250	구식 장식 전투방패
251	구식 조명방패
252	구식 철제 사각방패
253	구식 철제 타원방패
254	구식 뱀장식 방패
255	구식 칼날 조명방패
256	구식 랍토르 소형방패
257	구식 철제 사각방패 DX
258	구식 황소 전통방패
259	구식 톱
260	구식 초코보 꽁지톱
261	구식 생선톱
262	구식 철제 톱
263	구식 세공된 철제 톱
264	구식 가로톱
265	구식 철제 초코보 꽁지톱
266	구식 장도리
267	구식 철제 장도리
268	구식 강철 장도리
269	구식 단조망치
270	구식 새부리 망치
271	구식 새부리 망치 DX
272	구식 철제 단조망치
273	구식 까마귀부리 망치
274	구식 가죽 덧댄 까마귀부리 망치
275	구식 중형 까마귀부리 망치
276	구식 줄판
277	구식 철제 줄판
278	구식 철제 줄판 DX
279	구식 판금망치
280	구식 돋을무늬 망치
281	구식 돋을무늬 망치 DX
282	구식 철제 판금망치
283	구식 철제 돋을무늬 망치
284	구식 가죽 덧댄 돋을무늬 망치
285	구식 가죽 덧댄 돋을무늬 망치 DX
286	구식 플라이어
287	구식 철제 플라이어
288	구식 강철 플라이어
289	구식 끌망치
290	구식 장식새김 망치
291	구식 장식새김 망치 DX
292	구식 철제 끌망치
293	구식 철제 끌망치 DX
294	구식 철제 장식새김 망치
295	구식 강철 끌망치
296	구식 연삭기
297	구식 경질암 연삭기
298	구식 실트암 연삭기
299	구식 가죽칼
300	구식 황동 가죽칼
301	구식 황동 가죽칼 DX
302	구식 둥근칼
303	구식 철제 가죽칼
304	구식 흑은 가죽칼
305	구식 강철 둥근칼
306	구식 목타
307	구식 철제 목타
308	구식 강철 목타
309	구식 바늘
310	구식 바늘두더지 바늘
311	구식 철제 바늘
312	구식 은제 바늘
313	구식 강철 바늘
314	구식 선인장 바늘
315	구식 물레
316	구식 느릅나무 물레
317	구식 호두나무 물레
318	구식 떡갈나무 물레
319	구식 증류기
320	구식 황동 증류기
321	구식 주석 증류기
322	구식 철제 증류기
323	구식 원뿔 증류기
324	구식 은제 증류기
325	구식 보온 증류기
326	구식 약연
327	구식 철제 약연
328	구식 강철 약연
329	구식 주물 프라이팬
330	구식 철제 주물 프라이팬
331	구식 백색 주물 프라이팬
332	구식 왕실 주물 프라이팬
333	구식 프라이팬
334	구식 강철 주물 프라이팬
335	구식 봄 프라이팬
336	구식 요리칼
337	구식 철제 요리칼
338	구식 미스릴 요리칼
339	구식 곡괭이
340	구식 깃털장식 곡괭이
341	구식 깃털장식 곡괭이 DX
342	구식 철제 곡괭이
343	구식 연마된 곡괭이
344	구식 도도 깃털장식 곡괭이
345	구식 양날곡괭이
346	구식 채굴망치
347	구식 철제 채굴망치
348	구식 미스릴 채굴망치
349	구식 손도끼
350	구식 초코보 손도끼
351	구식 초코보 손도끼 DX
352	구식 황동 손도끼
353	구식 철제 손도끼
354	구식 강철 손도끼
355	구식 대머리수리 손도끼
356	구식 큰낫
357	구식 철제 큰낫
358	구식 강철 큰낫
359	구식 낚싯대
360	구식 버드나무 낚싯대
361	구식 소나무 낚싯대
362	구식 대나무 낚싯대
363	구식 등나무 낚싯대
364	구식 주목나무 낚싯대
365	구식 뿔 낚싯대
366	낡은 머리쓰개
367	낡은 베레모
368	낡은 단안경
369	낡은 두건
370	낡은 차광모자
371	낡은 해변모자
372	구식 머리쓰개
373	구식 갈색 머리쓰개
374	구식 회색 머리쓰개
375	구식 연노랑색 머리쓰개
376	구식 밀짚모자
377	구식 두건
378	구식 연노랑색 두건
379	구식 갈색 두건
380	구식 회색 두건
381	구식 머리싸개
382	구식 회색 머리싸개
383	구식 연노랑색 머리싸개
384	구식 갈색 머리싸개
385	구식 베레모
386	구식 갈색 베레모
387	구식 회색 베레모
388	구식 연노랑색 베레모
389	구식 모자
390	구식 갈색 모자
391	구식 회색 모자
392	구식 연노랑색 모자
393	구식 반가면
394	구식 산책용 밀짚모자
395	구식 터번
396	구식 갈색 터번
397	구식 회색 터번
398	구식 연노랑색 터번
399	구식 귀덮개 모자
400	구식 회갈색 귀덮개 모자
401	구식 회색 귀덮개 모자
402	구식 갈색 사냥모자
403	구식 회색 사냥모자
404	구식 연노랑색 사냥모자
405	구식 전투모
406	구식 고깔모자
407	구식 회색 고깔모자
408	구식 연노랑색 고깔모자
409	구식 무명 머리쓰개
410	구식 빨간색 무명 머리쓰개
411	구식 노란색 무명 머리쓰개
412	구식 초록색 무명 머리쓰개
413	구식 하늘색 무명 머리쓰개
414	구식 단안경
415	구식 검은색 단안경
416	구식 초록색 단안경
417	구식 머리장식(태양석)
418	구식 머리장식(청금석)
419	구식 머리장식(설석)
420	구식 머리장식(공작석)
421	구식 머리장식(형석)
422	구식 머리장식(댄버라이트)
423	구식 무명 두건
424	구식 빨간색 무명 두건
425	구식 노란색 무명 두건
426	구식 초록색 무명 두건
427	구식 하늘색 무명 두건
428	구식 무장투구
429	구식 무명 머리싸개
430	구식 빨간색 무명 머리싸개
431	구식 노란색 무명 머리싸개
432	구식 초록색 무명 머리싸개
433	구식 하늘색 무명 머리싸개
434	구식 무명 베레모
435	구식 초록색 무명 베레모
436	구식 빨간색 무명 베레모
437	구식 노란색 무명 베레모
438	구식 하늘색 무명 베레모
439	구식 경량투구
440	구식 고글
441	구식 노란색 고글
442	구식 검은색 고글
443	구식 확대경
444	구식 버드나무 반가면
445	구식 타르 밀짚모자
446	구식 무명 터번
447	구식 빨간색 무명 터번
448	구식 노란색 무명 터번
449	구식 초록색 무명 터번
450	구식 하늘색 무명 터번
451	구식 도도 귀덮개 모자
452	구식 검은색 도도 귀덮개 모자
453	구식 매복자 모자
454	구식 빨간색 매복자 모자
455	구식 노란색 매복자 모자
456	구식 초록색 매복자 모자
457	구식 하늘색 매복자 모자
458	구식 기사투구
459	구식 도도 전투모
460	구식 검은색 전투모
461	구식 빨간색 무명 고깔모자
462	구식 초록색 무명 고깔모자
463	구식 하늘색 무명 고깔모자
464	구식 천 머리쓰개
465	구식 적갈색 천 머리쓰개
466	구식 분홍색 천 머리쓰개
467	구식 갈색 천 머리쓰개
468	구식 파란색 천 머리쓰개
469	구식 황동 단안경
470	구식 노란색 황동 단안경
471	구식 황동 머리장식(태양석)
472	구식 황동 머리장식(청금석)
473	구식 황동 머리장식(설석)
474	구식 황동 머리장식(공작석)
475	구식 황동 머리장식(형석)
476	구식 황동 머리장식(댄버라이트)
477	구식 천 두건
478	구식 적갈색 천 두건
479	구식 분홍색 천 두건
480	구식 갈색 천 두건
481	구식 파란색 천 두건
482	구식 청동 무장투구
483	구식 천 베레모
484	구식 적갈색 천 베레모
485	구식 분홍색 천 베레모
486	구식 갈색 천 베레모
487	구식 파란색 천 베레모
488	구식 빨간색 보안경
489	구식 초록색 보안경
490	구식 돌격대 경량투구
491	구식 천 모자
492	구식 적갈색 천 모자
493	구식 분홍색 천 모자
494	구식 갈색 천 모자
495	구식 파란색 천 모자
496	구식 철제 확대경
497	구식 떡갈나무 반가면
498	구식 사슬머리쓰개
499	구식 낚시모자
500	구식 낚시모자(빨간색)
501	구식 낚시모자(노란색)
502	구식 낚시모자(초록색)
503	구식 낚시모자(파란색)
504	구식 검은색 귀덮개 모자
505	구식 황토색 귀덮개 모자
506	구식 초록색 귀덮개 모자
507	구식 빨간색 귀덮개 모자
508	구식 추적자 모자
509	구식 적갈색 추적자 모자
510	구식 분홍색 추적자 모자
511	구식 갈색 추적자 모자
512	구식 파란색 추적자 모자
513	구식 황동 기사투구
514	구식 가죽 전투모(검은색)
515	구식 가죽 전투모(황토색)
516	구식 가죽 전투모(초록색)
517	구식 가죽 전투모(빨간색)
518	구식 정장모자
519	구식 적갈색 정장모자
520	구식 분홍색 정장모자
521	구식 갈색 정장모자
522	구식 파란색 정장모자
523	구식 우단 머리쓰개
524	구식 검은색 우단 머리쓰개
525	구식 빨간색 우단 머리쓰개
526	구식 노란색 우단 머리쓰개
527	구식 초록색 우단 머리쓰개
528	구식 은제 단안경
529	구식 노란색 은제 단안경
530	구식 은제 머리장식(석류석)
531	구식 은제 머리장식(남옥)
532	구식 은제 머리장식(헬리오도르)
533	구식 은제 머리장식(페리도트)
534	구식 은제 머리장식(자수정)
535	구식 은제 머리장식(고셰나이트)
536	구식 철제 무장투구
537	구식 우단 머리싸개
538	구식 검은색 우단 머리싸개
539	구식 빨간색 우단 머리싸개
540	구식 노란색 우단 머리싸개
541	구식 초록색 우단 머리싸개
542	구식 우단 베레모
543	구식 검은색 우단 베레모
544	구식 빨간색 우단 베레모
545	구식 노란색 우단 베레모
546	구식 초록색 우단 베레모
547	구식 빨간색 철제 보안경
548	구식 초록색 철제 보안경
549	구식 철제 경량투구
550	구식 우단 모자
551	구식 검은색 우단 모자
552	구식 빨간색 우단 모자
553	구식 노란색 우단 모자
554	구식 초록색 우단 모자
555	구식 은제 확대경
556	구식 주목나무 반가면
557	구식 철제 사슬머리쓰개
558	구식 보호투구
559	구식 우단 터번
560	구식 검은색 우단 터번
561	구식 빨간색 우단 터번
562	구식 노란색 우단 터번
563	구식 초록색 우단 터번
564	구식 궁수 모자
565	구식 검은색 궁수 모자
566	구식 빨간색 궁수 모자
567	구식 노란색 궁수 모자
568	구식 초록색 궁수모자
569	구식 두꺼비 전투모(태양석)
570	구식 두꺼비 전투모(청금석)
571	구식 두꺼비 전투모(설석)
572	구식 두꺼비 전투모(공작석)
573	구식 두꺼비 전투모(형석)
574	구식 두꺼비 전투모(댄버라이트)
575	구식 검은색 우단 고깔모자 
576	구식 빨간색 우단 고깔모자
577	구식 초록색 우단 고깔모자
578	구식 우단 정장모자
579	구식 검은색 우단 정장모자
580	구식 빨간색 우단 정장모자
581	구식 노란색 우단 정장모자
582	구식 초록색 우단 정장모자
583	구식 흑은 머리장식(석류석)
584	구식 흑은 머리장식(남옥)
585	구식 흑은 머리장식(헬리오도르)
586	구식 흑은 머리장식(페리도트)
587	구식 흑은 머리장식(자수정)
588	구식 흑은 머리장식(고셰나이트)
589	구식 호두나무 가면
590	구식 면갑 무장투구
591	구식 주방장 모자
592	구식 검은색 주방장 모자
593	구식 빨간색 주방장 모자
594	구식 노란색 주방장 모자
595	구식 초록색 주방장 모자
596	구식 철제 돌격대 경량투구
597	구식 기갑 사슬머리쓰개
598	구식 기갑 사슬머리쓰개(빨간색)
599	구식 기갑 사슬머리쓰개(검은색)
600	구식 기갑 사슬머리쓰개(황토색)
601	구식 기갑 사슬머리쓰개(초록색)
602	구식 호박금 머리장식(홍전기석)
603	구식 호박금 머리장식(터키석)
604	구식 호박금 머리장식(호박석)
605	구식 호박금 머리장식(전기석)
606	구식 호박금 머리장식(첨정석)
607	구식 호박금 머리장식(지르콘)
608	구식 철제 보호투구
609	구식 초록색 철제 보호투구
610	구식 갈색 철제 보호투구
611	구식 아마포 정장모자
612	구식 분홍색 아마포 정장모자
613	구식 파란색 아마포 정장모자
614	구식 갈색 아마포 정장모자
615	구식 노란색 아마포 정장모자
616	낡은 겹옷
617	낡은 로브
618	낡은 달마티카
619	낡은 달마티카 [회색]
620	낡은 덧옷 [회색]
621	낡은 덧옷 [빨강]
622	낡은 사냥용 튜닉
623	낡은 셔츠
624	낡은 누비옷
625	낡은 웃옷
626	낡은 휘장복
627	낡은 겹옷조끼
628	낡은 반로브
629	구식 달마티카
630	구식 갈색 달마티카
631	구식 회색 달마티카
632	구식 연노랑색 달마티카
633	구식 튜닉
634	구식 갈색 튜닉
635	구식 연노랑색 튜닉
636	구식 회색 튜닉
637	구식 반로브
638	구식 갈색 반로브
639	구식 연노랑색 반로브
640	구식 회색 반로브
641	구식 덧옷
642	구식 갈색 덧옷
643	구식 회색 덧옷
644	구식 연노랑색 덧옷
645	구식 겹옷조끼
646	구식 갈색 겹옷조끼
647	구식 연노랑색 겹옷조끼
648	구식 회색 겹옷조끼
649	구식 휘장복
650	구식 갈색 휘장복
651	구식 연노랑색 휘장복
652	구식 회색 휘장복
653	구식 겹옷
654	구식 갈색 겹옷
655	구식 회색 겹옷
656	구식 연노랑색 겹옷
657	구식 로브
658	구식 갈색 로브
659	구식 회색 로브
660	구식 연노랑색 로브
661	구식 양치기 튜닉
662	구식 갈색 양치기 튜닉
663	구식 회색 양치기 튜닉
664	구식 베이지색 양치기 튜닉
665	구식 삼베 셔츠
666	구식 갈색 삼베 셔츠
667	구식 회색 삼베 셔츠
668	구식 연노랑색 삼베 셔츠
669	구식 갈색 사냥용 튜닉
670	구식 회색 사냥용 튜닉
671	구식 연노랑색 사냥용 튜닉
672	구식 회색 삼베 누비옷
673	구식 연노랑색 삼베 누비옷
674	구식 갈색 삼베 누비옷
675	구식 무명 달마티카
676	구식 빨간색 무명 달마티카
677	구식 노란색 무명 달마티카
678	구식 초록색 무명 달마티카
679	구식 하늘색 무명 달마티카
680	구식 무명 튜닉
681	구식 초록색 무명 튜닉
682	구식 하늘색 무명 튜닉
683	구식 빨간색 무명 튜닉
684	구식 노란색 무명 튜닉
685	구식 무명 반로브
686	구식 초록색 무명 반로브
687	구식 하늘색 무명 반로브
688	구식 빨간색 무명 반로브
689	구식 노란색 무명 반로브
690	구식 청동 사슬갑옷
691	구식 청동 사슬갑옷(갈색)
692	구식 청동 사슬갑옷(회색)
693	구식 청동 사슬갑옷(연노랑색)
694	구식 회갈색 멜빵갑옷
695	구식 회색 멜빵갑옷
696	구식 무명 덧옷
697	구식 빨간색 무명 덧옷
698	구식 노란색 무명 덧옷
699	구식 초록색 무명 덧옷
700	구식 하늘색 무명 덧옷
701	구식 무명 겹옷조끼
702	구식 초록색 무명 겹옷조끼
703	구식 하늘색 무명 겹옷조끼
704	구식 빨간색 무명 겹옷조끼
705	구식 노란색 무명 겹옷조끼
706	구식 미늘갑옷(회색)
707	구식 미늘갑옷(회갈색)
708	구식 수도복
709	구식 연노랑색 수도복
710	구식 회색 수도복
711	구식 갈색 수도복
712	구식 재킷
713	구식 청설모 재킷
714	구식 마멋 재킷
715	구식 무명 휘장복
716	구식 초록색 무명 휘장복
717	구식 하늘색 무명 휘장복
718	구식 빨간색 무명 휘장복
719	구식 노란색 무명 휘장복
720	구식 무명 겹옷
721	구식 빨간색 무명 겹옷
722	구식 노란색 무명 겹옷
723	구식 초록색 무명 겹옷
724	구식 하늘색 무명 겹옷
725	구식 무명 로브
726	구식 빨간색 무명 로브
727	구식 노란색 무명 로브
728	구식 초록색 무명 로브
729	구식 하늘색 무명 로브
730	구식 웃옷(연노랑색)
731	구식 웃옷(회색)
732	구식 웃옷
733	구식 웃옷(갈색)
734	구식 무명 양치기 튜닉
735	구식 빨간색 무명 양치기 튜닉
736	구식 노란색 무명 양치기 튜닉
737	구식 초록색 무명 양치기 튜닉
738	구식 하늘색 무명 양치기 튜닉
739	구식 무명 셔츠
740	구식 빨간색 무명 셔츠
741	구식 노란색 무명 셔츠
742	구식 초록색 무명 셔츠
743	구식 하늘색 무명 셔츠
744	구식 매복자 튜닉
745	구식 빨간색 매복자 튜닉
746	구식 노란색 매복자 튜닉
747	구식 초록색 매복자 튜닉
748	구식 하늘색 매복자 튜닉
749	구식 빨간색 무명 누비옷
750	구식 하늘색 무명 누비옷
751	구식 노란색 무명 누비옷
752	구식 초록색 무명 누비옷
753	구식 청동 미늘갑옷
754	구식 천 달마티카
755	구식 적갈색 천 달마티카
756	구식 분홍색 천 달마티카
757	구식 갈색 천 달마티카
758	구식 파란색 천 달마티카
759	구식 천 튜닉
760	구식 적갈색 천 튜닉
761	구식 분홍색 천 튜닉
762	구식 갈색 천 튜닉
763	구식 파란색 천 튜닉
764	구식 천 반로브
765	구식 적갈색 천 반로브
766	구식 분홍색 천 반로브
767	구식 갈색 천 반로브
768	구식 파란색 천 반로브
769	구식 보초병 사슬갑옷
770	구식 보초병 사슬갑옷(빨간색)
771	구식 보초병 사슬갑옷(노란색)
772	구식 보초병 사슬갑옷(초록색)
773	구식 보초병 사슬갑옷(하늘색)
774	구식 도도 멜빵갑옷(회갈색)
775	구식 도도 멜빵갑옷(회색)
776	구식 천 덧옷
777	구식 적갈색 천 덧옷
778	구식 분홍색 천 덧옷
779	구식 갈색 천 덧옷
780	구식 파란색 천 덧옷
781	구식 천 겹옷조끼
782	구식 적갈색 천 겹옷조끼
783	구식 분홍색 천 겹옷조끼
784	구식 갈색 천 겹옷조끼
785	구식 파란색 천 겹옷조끼
786	구식 무명 수도복
787	구식 노란색 무명 수도복
788	구식 초록색 무명 수도복
789	구식 하늘색 무명 수도복
790	구식 빨간색 무명 수도복
791	구식 가죽 재킷(검은색)
792	구식 가죽 재킷(황토색)
793	구식 가죽 재킷(초록색)
794	구식 가죽 재킷(빨간색)
795	구식 천 휘장복
796	구식 적갈색 천 휘장복
797	구식 분홍색 천 휘장복
798	구식 갈색 천 휘장복
799	구식 파란색 천 휘장복
800	구식 천 겹옷
801	구식 적갈색 천 겹옷
802	구식 분홍색 천 겹옷
803	구식 갈색 천 겹옷
804	구식 파란색 천 겹옷
805	구식 천 로브
806	구식 적갈색 천 로브
807	구식 분홍색 천 로브
808	구식 갈색 천 로브
809	구식 파란색 천 로브
810	구식 도도 웃옷
811	구식 도도 웃옷(빨간색)
812	구식 도도 웃옷(노란색)
813	구식 도도 웃옷(초록색)
814	구식 도도 웃옷(하늘색)
815	구식 고리갑옷
816	구식 고리갑옷(빨간색)
817	구식 고리갑옷(노란색)
818	구식 고리갑옷(초록색)
819	구식 고리갑옷(하늘색)
820	구식 천 양치기 튜닉
821	구식 적갈색 천 양치기 튜닉
822	구식 분홍색 천 양치기 튜닉
823	구식 갈색 천 양치기 튜닉
824	구식 파란색 천 양치기 튜닉
825	구식 추적자 튜닉
826	구식 적갈색 추적자 튜닉
827	구식 분홍색 추적자 튜닉
828	구식 갈색 추적자 튜닉
829	구식 파란색 추적자 튜닉
830	구식 빨간색 누비옷
831	구식 분홍색 누비옷
832	구식 갈색 누비옷
833	구식 하늘색 누비옷
834	구식 정장웃옷
835	구식 적갈색 정장웃옷
836	구식 분홍색 정장웃옷
837	구식 갈색 정장웃옷
838	구식 파란색 정장웃옷
839	구식 용병 사슬갑옷
840	구식 용병 사슬갑옷(빨간색)
841	구식 용병 사슬갑옷(노란색)
842	구식 용병 사슬갑옷(초록색)
843	구식 용병 사슬갑옷(파란색)
844	구식 검은색 멜빵갑옷
845	구식 황토색 멜빵갑옷
846	구식 초록색 멜빵갑옷
847	구식 빨간색 멜빵갑옷
848	구식 우단 덧옷
849	구식 검은색 우단 덧옷
850	구식 빨간색 우단 덧옷
851	구식 노란색 우단 덧옷
852	구식 초록색 우단 덧옷
853	구식 우단 겹옷조끼
854	구식 초록색 우단 겹옷조끼
855	구식 빨간색 우단 겹옷조끼
856	구식 검은색 우단 겹옷조끼
857	구식 노란색 우단 겹옷조끼
858	구식 천 수도복
859	구식 노란색 천 수도복
860	구식 초록색 천 수도복
861	구식 파란색 천 수도복
862	구식 빨간색 천 수도복
863	구식 검은색 재킷
864	구식 황토색 재킷
865	구식 초록색 재킷
866	구식 빨간색 재킷
867	구식 우단 휘장복
868	구식 초록색 우단 휘장복
869	구식 빨간색 우단 휘장복
870	구식 검은색 우단 휘장복
871	구식 노란색 우단 휘장복
872	구식 우단 로브
873	구식 검은색 우단 로브 
874	구식 빨간색 우단 로브
875	구식 노란색 우단 로브
876	구식 초록색 우단 로브
877	구식 가죽 웃옷
878	구식 가죽 웃옷(적갈색)
879	구식 가죽 웃옷(분홍색)
880	구식 가죽 웃옷(갈색)
881	구식 가죽 웃옷(파란색)
882	구식 철제 고리갑옷
883	구식 철제 고리갑옷(적갈색)
884	구식 철제 고리갑옷(분홍색)
885	구식 철제 고리갑옷(갈색)
886	구식 철제 고리갑옷(파란색)
887	구식 전투흉갑
888	구식 전투흉갑(적갈색)
889	구식 전투흉갑(분홍색)
890	구식 전투흉갑(갈색)
891	구식 전투흉갑(파란색)
892	구식 우단 셔츠
893	구식 검은색 우단 셔츠
894	구식 빨간색 우단 셔츠
895	구식 노란색 우단 셔츠
896	구식 초록색 우단 셔츠
897	구식 궁수 튜닉
898	구식 검은색 궁수 튜닉
899	구식 빨간색 궁수 튜닉
900	구식 노란색 궁수 튜닉
901	구식 초록색 궁수 튜닉
902	구식 우단 누비옷
903	구식 초록색 우단 누비옷
904	구식 노란색 우단 누비옷
905	구식 빨간색 우단 누비옷
906	구식 우단 정장웃옷
907	구식 검은색 우단 정장웃옷
908	구식 빨간색 우단 정장웃옷
909	구식 노란색 우단 정장웃옷
910	구식 초록색 우단 정장웃옷
911	구식 기사 사슬갑옷(초록색)
912	구식 기사 사슬갑옷(적갈색)
913	구식 기사 사슬갑옷(분홍색)
914	구식 기사 사슬갑옷(갈색)
915	구식 기사 사슬갑옷(파란색)
916	구식 두꺼비 멜빵갑옷(검은색)
917	구식 두꺼비 멜빵갑옷(황토색)
918	구식 두꺼비 멜빵갑옷(초록색)
919	구식 두꺼비 멜빵갑옷(빨간색)
920	구식 주방장 앞치마
921	구식 검은색 주방장 앞치마
922	구식 빨간색 주방장 앞치마
923	구식 노란색 주방장 앞치마
924	구식 초록색 주방장 앞치마
925	구식 우단 수도복
926	구식 검은색 우단 수도복
927	구식 초록색 우단 수도복
928	구식 빨간색 우단 수도복
929	구식 노란색 우단 수도복
930	구식 검은색 사냥대 재킷
931	구식 황토색 사냥대 재킷
932	구식 초록색 사냥대 재킷
933	구식 빨간색 사냥대 재킷
934	구식 타르 웃옷
935	구식 타르 웃옷(검은색)
936	구식 타르 웃옷(빨간색)
937	구식 타르 웃옷(노란색)
938	구식 타르 웃옷(초록색)
939	구식 기갑 고리갑옷
940	구식 기갑 고리갑옷(검은색)
941	구식 기갑 고리갑옷(빨간색)
942	구식 기갑 고리갑옷(노란색)
943	구식 기갑 고리갑옷(초록색)
944	구식 철제 전투흉갑
945	구식 초록색 철제 전투흉갑
946	구식 갈색 철제 전투흉갑
947	구식 아마포 정장웃옷
948	구식 분홍색 아마포 정장웃옷
949	구식 파란색 아마포 정장웃옷
950	구식 갈색 아마포 정장웃옷
951	구식 노란색 아마포 정장웃옷
952	낡은 일자바지 [갈색]
953	낡은 일자바지 [회색]
954	낡은 일자바지 [빨강]
955	낡은 긴바지
956	낡은 바지
957	낡은 옆트임바지
958	낡은 옆트임바지 [회색]
959	낡은 치마바지
960	낡은 덧바지 [갈색]
961	낡은 덧바지 [회색]
962	낡은 헐렁바지
963	낡은 쫄바지
964	구식 바지
965	구식 갈색 바지
966	구식 회색 바지
967	구식 연노랑색 바지
968	구식 옆트임바지
969	구식 갈색 옆트임바지
970	구식 회색 옆트임바지
971	구식 연노랑색 옆트임바지
972	구식 일자바지
973	구식 연노랑색 일자바지
974	구식 갈색 일자바지
975	구식 회색 일자바지
976	구식 쫄바지
977	구식 연노랑색 쫄바지
978	구식 회색 쫄바지
979	구식 갈색 쫄바지
